campus_name,borough,year,month,weekday,route_id,Violation Type,violation_count
Baruch College,Manhattan,2025,April,Friday,M101,MOBILE BUS LANE,6
Baruch College,Manhattan,2025,April,Friday,M101,MOBILE BUS STOP,56
Baruch College,Manhattan,2025,April,Friday,M101,MOBILE DOUBLE PARKED,103
Baruch College,Manhattan,2025,April,Friday,M15+,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,April,Friday,M23+,MOBILE BUS LANE,157
Baruch College,Manhattan,2025,April,Friday,M23+,MOBILE BUS STOP,32
Baruch College,Manhattan,2025,April,Monday,M101,MOBILE BUS LANE,8
Baruch College,Manhattan,2025,April,Monday,M101,MOBILE BUS STOP,82
Baruch College,Manhattan,2025,April,Monday,M101,MOBILE DOUBLE PARKED,86
Baruch College,Manhattan,2025,April,Monday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,April,Monday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,April,Monday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,April,Monday,M23+,MOBILE BUS LANE,47
Baruch College,Manhattan,2025,April,Monday,M23+,MOBILE BUS STOP,17
Baruch College,Manhattan,2025,April,Monday,M34+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,April,Saturday,M101,MOBILE BUS STOP,41
Baruch College,Manhattan,2025,April,Saturday,M101,MOBILE DOUBLE PARKED,22
Baruch College,Manhattan,2025,April,Saturday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,April,Saturday,M23+,MOBILE BUS LANE,49
Baruch College,Manhattan,2025,April,Saturday,M23+,MOBILE BUS STOP,39
Baruch College,Manhattan,2025,April,Sunday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,April,Sunday,M101,MOBILE BUS STOP,52
Baruch College,Manhattan,2025,April,Sunday,M101,MOBILE DOUBLE PARKED,30
Baruch College,Manhattan,2025,April,Sunday,M23+,MOBILE BUS LANE,12
Baruch College,Manhattan,2025,April,Sunday,M23+,MOBILE BUS STOP,17
Baruch College,Manhattan,2025,April,Thursday,M101,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,April,Thursday,M101,MOBILE BUS STOP,71
Baruch College,Manhattan,2025,April,Thursday,M101,MOBILE DOUBLE PARKED,110
Baruch College,Manhattan,2025,April,Thursday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,April,Thursday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,April,Thursday,M23+,MOBILE BUS LANE,133
Baruch College,Manhattan,2025,April,Thursday,M23+,MOBILE BUS STOP,23
Baruch College,Manhattan,2025,April,Thursday,M34+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,April,Tuesday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,April,Tuesday,M101,MOBILE BUS STOP,52
Baruch College,Manhattan,2025,April,Tuesday,M101,MOBILE DOUBLE PARKED,142
Baruch College,Manhattan,2025,April,Tuesday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,April,Tuesday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,April,Tuesday,M15+,MOBILE DOUBLE PARKED,2
Baruch College,Manhattan,2025,April,Tuesday,M23+,MOBILE BUS LANE,100
Baruch College,Manhattan,2025,April,Tuesday,M23+,MOBILE BUS STOP,24
Baruch College,Manhattan,2025,April,Wednesday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,April,Wednesday,M101,MOBILE BUS STOP,84
Baruch College,Manhattan,2025,April,Wednesday,M101,MOBILE DOUBLE PARKED,144
Baruch College,Manhattan,2025,April,Wednesday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,April,Wednesday,M15+,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,April,Wednesday,M23+,MOBILE BUS LANE,129
Baruch College,Manhattan,2025,April,Wednesday,M23+,MOBILE BUS STOP,29
Baruch College,Manhattan,2025,August,Friday,M101,MOBILE BUS STOP,5
Baruch College,Manhattan,2025,August,Friday,M101,MOBILE DOUBLE PARKED,17
Baruch College,Manhattan,2025,August,Friday,M2,MOBILE BUS STOP,6
Baruch College,Manhattan,2025,August,Friday,M23+,MOBILE BUS LANE,33
Baruch College,Manhattan,2025,August,Friday,M23+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,August,Monday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,August,Monday,M101,MOBILE BUS STOP,11
Baruch College,Manhattan,2025,August,Monday,M101,MOBILE DOUBLE PARKED,8
Baruch College,Manhattan,2025,August,Monday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,August,Monday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,August,Monday,M2,MOBILE BUS STOP,9
Baruch College,Manhattan,2025,August,Monday,M2,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,August,Monday,M23+,MOBILE BUS LANE,27
Baruch College,Manhattan,2025,August,Saturday,M101,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,August,Saturday,M101,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,August,Saturday,M101,MOBILE DOUBLE PARKED,3
Baruch College,Manhattan,2025,August,Saturday,M23+,MOBILE BUS LANE,15
Baruch College,Manhattan,2025,August,Sunday,M101,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,August,Sunday,M101,MOBILE DOUBLE PARKED,6
Baruch College,Manhattan,2025,August,Sunday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,August,Sunday,M2,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,August,Thursday,M101,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,August,Thursday,M101,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,August,Thursday,M2,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,August,Thursday,M23+,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,August,Thursday,M23+,MOBILE BUS STOP,12
Baruch College,Manhattan,2025,August,Tuesday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,August,Tuesday,M101,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,August,Tuesday,M101,MOBILE DOUBLE PARKED,10
Baruch College,Manhattan,2025,August,Tuesday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,August,Tuesday,M2,MOBILE BUS STOP,19
Baruch College,Manhattan,2025,August,Tuesday,M23+,MOBILE BUS LANE,46
Baruch College,Manhattan,2025,August,Tuesday,M23+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,August,Wednesday,M101,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,August,Wednesday,M101,MOBILE DOUBLE PARKED,9
Baruch College,Manhattan,2025,August,Wednesday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,August,Wednesday,M2,MOBILE BUS STOP,14
Baruch College,Manhattan,2025,August,Wednesday,M23+,MOBILE BUS LANE,31
Baruch College,Manhattan,2025,August,Wednesday,M23+,MOBILE BUS STOP,8
Baruch College,Manhattan,2025,February,Friday,M101,MOBILE BUS STOP,23
Baruch College,Manhattan,2025,February,Friday,M101,MOBILE DOUBLE PARKED,31
Baruch College,Manhattan,2025,February,Friday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,February,Friday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,February,Friday,M23+,MOBILE BUS LANE,143
Baruch College,Manhattan,2025,February,Friday,M23+,MOBILE BUS STOP,38
Baruch College,Manhattan,2025,February,Monday,M101,MOBILE BUS STOP,15
Baruch College,Manhattan,2025,February,Monday,M101,MOBILE DOUBLE PARKED,30
Baruch College,Manhattan,2025,February,Monday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,February,Monday,M23+,MOBILE BUS LANE,84
Baruch College,Manhattan,2025,February,Monday,M23+,MOBILE BUS STOP,82
Baruch College,Manhattan,2025,February,Saturday,M101,MOBILE BUS STOP,11
Baruch College,Manhattan,2025,February,Saturday,M101,MOBILE DOUBLE PARKED,7
Baruch College,Manhattan,2025,February,Saturday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,February,Saturday,M23+,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,February,Sunday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,February,Sunday,M101,MOBILE BUS STOP,24
Baruch College,Manhattan,2025,February,Sunday,M101,MOBILE DOUBLE PARKED,11
Baruch College,Manhattan,2025,February,Sunday,M23+,MOBILE BUS LANE,20
Baruch College,Manhattan,2025,February,Sunday,M23+,MOBILE BUS STOP,6
Baruch College,Manhattan,2025,February,Thursday,M101,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,February,Thursday,M101,MOBILE BUS STOP,16
Baruch College,Manhattan,2025,February,Thursday,M101,MOBILE DOUBLE PARKED,53
Baruch College,Manhattan,2025,February,Thursday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,February,Thursday,M23+,MOBILE BUS LANE,102
Baruch College,Manhattan,2025,February,Thursday,M23+,MOBILE BUS STOP,11
Baruch College,Manhattan,2025,February,Thursday,M34+,MOBILE BUS STOP,9
Baruch College,Manhattan,2025,February,Tuesday,M101,MOBILE BUS STOP,24
Baruch College,Manhattan,2025,February,Tuesday,M101,MOBILE DOUBLE PARKED,50
Baruch College,Manhattan,2025,February,Tuesday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,February,Tuesday,M23+,MOBILE BUS LANE,114
Baruch College,Manhattan,2025,February,Tuesday,M23+,MOBILE BUS STOP,18
Baruch College,Manhattan,2025,February,Wednesday,M101,MOBILE BUS STOP,24
Baruch College,Manhattan,2025,February,Wednesday,M101,MOBILE DOUBLE PARKED,42
Baruch College,Manhattan,2025,February,Wednesday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,February,Wednesday,M23+,MOBILE BUS LANE,128
Baruch College,Manhattan,2025,February,Wednesday,M23+,MOBILE BUS STOP,37
Baruch College,Manhattan,2025,January,Friday,M101,MOBILE BUS STOP,28
Baruch College,Manhattan,2025,January,Friday,M101,MOBILE DOUBLE PARKED,61
Baruch College,Manhattan,2025,January,Friday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,January,Friday,M23+,MOBILE BUS LANE,150
Baruch College,Manhattan,2025,January,Friday,M23+,MOBILE BUS STOP,64
Baruch College,Manhattan,2025,January,Friday,M23+,MOBILE DOUBLE PARKED,6
Baruch College,Manhattan,2025,January,Monday,M101,MOBILE BUS STOP,26
Baruch College,Manhattan,2025,January,Monday,M101,MOBILE DOUBLE PARKED,41
Baruch College,Manhattan,2025,January,Monday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,January,Monday,M23+,MOBILE BUS LANE,83
Baruch College,Manhattan,2025,January,Monday,M23+,MOBILE BUS STOP,14
Baruch College,Manhattan,2025,January,Monday,M23+,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,January,Saturday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,January,Saturday,M101,MOBILE BUS STOP,29
Baruch College,Manhattan,2025,January,Saturday,M101,MOBILE DOUBLE PARKED,9
Baruch College,Manhattan,2025,January,Saturday,M23+,MOBILE BUS LANE,59
Baruch College,Manhattan,2025,January,Saturday,M23+,MOBILE BUS STOP,11
Baruch College,Manhattan,2025,January,Saturday,M23+,MOBILE DOUBLE PARKED,9
Baruch College,Manhattan,2025,January,Sunday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,January,Sunday,M101,MOBILE BUS STOP,12
Baruch College,Manhattan,2025,January,Sunday,M101,MOBILE DOUBLE PARKED,7
Baruch College,Manhattan,2025,January,Sunday,M15+,MOBILE BUS STOP,5
Baruch College,Manhattan,2025,January,Sunday,M23+,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,January,Sunday,M23+,MOBILE BUS STOP,8
Baruch College,Manhattan,2025,January,Thursday,M101,MOBILE BUS STOP,36
Baruch College,Manhattan,2025,January,Thursday,M101,MOBILE DOUBLE PARKED,59
Baruch College,Manhattan,2025,January,Thursday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,January,Thursday,M23+,MOBILE BUS LANE,122
Baruch College,Manhattan,2025,January,Thursday,M23+,MOBILE BUS STOP,50
Baruch College,Manhattan,2025,January,Tuesday,M101,MOBILE BUS STOP,28
Baruch College,Manhattan,2025,January,Tuesday,M101,MOBILE DOUBLE PARKED,62
Baruch College,Manhattan,2025,January,Tuesday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,January,Tuesday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,January,Tuesday,M23+,MOBILE BUS LANE,154
Baruch College,Manhattan,2025,January,Tuesday,M23+,MOBILE BUS STOP,32
Baruch College,Manhattan,2025,January,Tuesday,M23+,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,January,Tuesday,M34+,MOBILE BUS STOP,8
Baruch College,Manhattan,2025,January,Wednesday,M101,MOBILE BUS STOP,31
Baruch College,Manhattan,2025,January,Wednesday,M101,MOBILE DOUBLE PARKED,47
Baruch College,Manhattan,2025,January,Wednesday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,January,Wednesday,M23+,MOBILE BUS LANE,113
Baruch College,Manhattan,2025,January,Wednesday,M23+,MOBILE BUS STOP,35
Baruch College,Manhattan,2025,July,Friday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,July,Friday,M101,MOBILE BUS STOP,29
Baruch College,Manhattan,2025,July,Friday,M101,MOBILE DOUBLE PARKED,43
Baruch College,Manhattan,2025,July,Friday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,July,Friday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,July,Friday,M2,MOBILE BUS STOP,25
Baruch College,Manhattan,2025,July,Friday,M23+,MOBILE BUS LANE,92
Baruch College,Manhattan,2025,July,Friday,M23+,MOBILE BUS STOP,13
Baruch College,Manhattan,2025,July,Monday,M101,MOBILE BUS STOP,46
Baruch College,Manhattan,2025,July,Monday,M101,MOBILE DOUBLE PARKED,56
Baruch College,Manhattan,2025,July,Monday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,July,Monday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,July,Monday,M2,MOBILE BUS STOP,52
Baruch College,Manhattan,2025,July,Monday,M2,MOBILE DOUBLE PARKED,2
Baruch College,Manhattan,2025,July,Monday,M23+,MOBILE BUS LANE,59
Baruch College,Manhattan,2025,July,Monday,M23+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,July,Monday,M34+,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,July,Saturday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,July,Saturday,M101,MOBILE BUS STOP,27
Baruch College,Manhattan,2025,July,Saturday,M101,MOBILE DOUBLE PARKED,7
Baruch College,Manhattan,2025,July,Saturday,M15+,MOBILE BUS STOP,6
Baruch College,Manhattan,2025,July,Saturday,M2,MOBILE BUS STOP,14
Baruch College,Manhattan,2025,July,Saturday,M2,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,July,Saturday,M23+,MOBILE BUS LANE,13
Baruch College,Manhattan,2025,July,Saturday,M4,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,July,Sunday,M100,MOBILE DOUBLE PARKED,6
Baruch College,Manhattan,2025,July,Sunday,M101,MOBILE BUS STOP,37
Baruch College,Manhattan,2025,July,Sunday,M101,MOBILE DOUBLE PARKED,12
Baruch College,Manhattan,2025,July,Sunday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,July,Sunday,M2,MOBILE BUS STOP,17
Baruch College,Manhattan,2025,July,Sunday,M23+,MOBILE BUS LANE,16
Baruch College,Manhattan,2025,July,Sunday,M23+,MOBILE BUS STOP,8
Baruch College,Manhattan,2025,July,Thursday,M100,MOBILE DOUBLE PARKED,2
Baruch College,Manhattan,2025,July,Thursday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,July,Thursday,M101,MOBILE BUS STOP,55
Baruch College,Manhattan,2025,July,Thursday,M101,MOBILE DOUBLE PARKED,106
Baruch College,Manhattan,2025,July,Thursday,M15+,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,July,Thursday,M15+,MOBILE BUS STOP,5
Baruch College,Manhattan,2025,July,Thursday,M2,MOBILE BUS STOP,46
Baruch College,Manhattan,2025,July,Thursday,M23+,MOBILE BUS LANE,95
Baruch College,Manhattan,2025,July,Thursday,M23+,MOBILE BUS STOP,17
Baruch College,Manhattan,2025,July,Tuesday,M101,MOBILE BUS LANE,8
Baruch College,Manhattan,2025,July,Tuesday,M101,MOBILE BUS STOP,54
Baruch College,Manhattan,2025,July,Tuesday,M101,MOBILE DOUBLE PARKED,107
Baruch College,Manhattan,2025,July,Tuesday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,July,Tuesday,M2,MOBILE BUS STOP,46
Baruch College,Manhattan,2025,July,Tuesday,M2,MOBILE DOUBLE PARKED,2
Baruch College,Manhattan,2025,July,Tuesday,M23+,MOBILE BUS LANE,25
Baruch College,Manhattan,2025,July,Tuesday,M23+,MOBILE BUS STOP,11
Baruch College,Manhattan,2025,July,Tuesday,M4,MOBILE DOUBLE PARKED,16
Baruch College,Manhattan,2025,July,Wednesday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,July,Wednesday,M101,MOBILE BUS STOP,50
Baruch College,Manhattan,2025,July,Wednesday,M101,MOBILE DOUBLE PARKED,92
Baruch College,Manhattan,2025,July,Wednesday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,July,Wednesday,M2,MOBILE BUS STOP,55
Baruch College,Manhattan,2025,July,Wednesday,M2,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,July,Wednesday,M23+,MOBILE BUS LANE,118
Baruch College,Manhattan,2025,July,Wednesday,M23+,MOBILE BUS STOP,33
Baruch College,Manhattan,2025,June,Friday,M100,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,June,Friday,M101,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,June,Friday,M101,MOBILE BUS STOP,36
Baruch College,Manhattan,2025,June,Friday,M101,MOBILE DOUBLE PARKED,71
Baruch College,Manhattan,2025,June,Friday,M15+,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,June,Friday,M15+,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,June,Friday,M15+,MOBILE DOUBLE PARKED,2
Baruch College,Manhattan,2025,June,Friday,M2,MOBILE BUS STOP,30
Baruch College,Manhattan,2025,June,Friday,M23+,MOBILE BUS LANE,71
Baruch College,Manhattan,2025,June,Friday,M23+,MOBILE BUS STOP,66
Baruch College,Manhattan,2025,June,Friday,M86+,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,June,Monday,M100,MOBILE DOUBLE PARKED,4
Baruch College,Manhattan,2025,June,Monday,M101,MOBILE BUS LANE,5
Baruch College,Manhattan,2025,June,Monday,M101,MOBILE BUS STOP,57
Baruch College,Manhattan,2025,June,Monday,M101,MOBILE DOUBLE PARKED,88
Baruch College,Manhattan,2025,June,Monday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Monday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,June,Monday,M2,MOBILE BUS STOP,34
Baruch College,Manhattan,2025,June,Monday,M23+,MOBILE BUS LANE,96
Baruch College,Manhattan,2025,June,Monday,M23+,MOBILE BUS STOP,15
Baruch College,Manhattan,2025,June,Monday,M4,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,June,Saturday,M100,MOBILE DOUBLE PARKED,6
Baruch College,Manhattan,2025,June,Saturday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Saturday,M101,MOBILE BUS STOP,45
Baruch College,Manhattan,2025,June,Saturday,M101,MOBILE DOUBLE PARKED,15
Baruch College,Manhattan,2025,June,Saturday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,June,Saturday,M2,MOBILE BUS STOP,21
Baruch College,Manhattan,2025,June,Saturday,M23+,MOBILE BUS LANE,40
Baruch College,Manhattan,2025,June,Saturday,M23+,MOBILE BUS STOP,37
Baruch College,Manhattan,2025,June,Sunday,M100,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,June,Sunday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Sunday,M101,MOBILE BUS STOP,86
Baruch College,Manhattan,2025,June,Sunday,M101,MOBILE DOUBLE PARKED,34
Baruch College,Manhattan,2025,June,Sunday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Sunday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,June,Sunday,M2,MOBILE BUS STOP,19
Baruch College,Manhattan,2025,June,Sunday,M23+,MOBILE BUS LANE,12
Baruch College,Manhattan,2025,June,Sunday,M23+,MOBILE BUS STOP,16
Baruch College,Manhattan,2025,June,Thursday,M100,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,June,Thursday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Thursday,M101,MOBILE BUS STOP,42
Baruch College,Manhattan,2025,June,Thursday,M101,MOBILE DOUBLE PARKED,74
Baruch College,Manhattan,2025,June,Thursday,M15+,MOBILE BUS STOP,5
Baruch College,Manhattan,2025,June,Thursday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,June,Thursday,M2,MOBILE BUS STOP,27
Baruch College,Manhattan,2025,June,Thursday,M23+,MOBILE BUS LANE,73
Baruch College,Manhattan,2025,June,Thursday,M23+,MOBILE BUS STOP,20
Baruch College,Manhattan,2025,June,Thursday,M34+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,June,Tuesday,M101,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,June,Tuesday,M101,MOBILE BUS STOP,37
Baruch College,Manhattan,2025,June,Tuesday,M101,MOBILE DOUBLE PARKED,86
Baruch College,Manhattan,2025,June,Tuesday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Tuesday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,June,Tuesday,M2,MOBILE BUS STOP,23
Baruch College,Manhattan,2025,June,Tuesday,M23+,MOBILE BUS LANE,81
Baruch College,Manhattan,2025,June,Tuesday,M23+,MOBILE BUS STOP,21
Baruch College,Manhattan,2025,June,Tuesday,M34+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,June,Wednesday,M100,MOBILE DOUBLE PARKED,3
Baruch College,Manhattan,2025,June,Wednesday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,June,Wednesday,M101,MOBILE BUS STOP,50
Baruch College,Manhattan,2025,June,Wednesday,M101,MOBILE DOUBLE PARKED,81
Baruch College,Manhattan,2025,June,Wednesday,M15+,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,June,Wednesday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,June,Wednesday,M2,MOBILE BUS STOP,43
Baruch College,Manhattan,2025,June,Wednesday,M23+,MOBILE BUS LANE,80
Baruch College,Manhattan,2025,June,Wednesday,M23+,MOBILE BUS STOP,25
Baruch College,Manhattan,2025,March,Friday,M101,MOBILE BUS STOP,27
Baruch College,Manhattan,2025,March,Friday,M101,MOBILE DOUBLE PARKED,43
Baruch College,Manhattan,2025,March,Friday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,March,Friday,M23+,MOBILE BUS LANE,197
Baruch College,Manhattan,2025,March,Friday,M23+,MOBILE BUS STOP,39
Baruch College,Manhattan,2025,March,Monday,M101,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,March,Monday,M101,MOBILE BUS STOP,47
Baruch College,Manhattan,2025,March,Monday,M101,MOBILE DOUBLE PARKED,60
Baruch College,Manhattan,2025,March,Monday,M15+,MOBILE BUS STOP,4
Baruch College,Manhattan,2025,March,Monday,M23+,MOBILE BUS LANE,97
Baruch College,Manhattan,2025,March,Monday,M23+,MOBILE BUS STOP,45
Baruch College,Manhattan,2025,March,Saturday,M101,MOBILE BUS STOP,28
Baruch College,Manhattan,2025,March,Saturday,M101,MOBILE DOUBLE PARKED,20
Baruch College,Manhattan,2025,March,Saturday,M23+,MOBILE BUS LANE,18
Baruch College,Manhattan,2025,March,Saturday,M23+,MOBILE BUS STOP,30
Baruch College,Manhattan,2025,March,Saturday,M34+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,March,Sunday,M101,MOBILE BUS STOP,34
Baruch College,Manhattan,2025,March,Sunday,M101,MOBILE DOUBLE PARKED,18
Baruch College,Manhattan,2025,March,Sunday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,March,Sunday,M23+,MOBILE BUS LANE,4
Baruch College,Manhattan,2025,March,Sunday,M23+,MOBILE BUS STOP,8
Baruch College,Manhattan,2025,March,Sunday,M34+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,March,Thursday,M101,MOBILE BUS STOP,25
Baruch College,Manhattan,2025,March,Thursday,M101,MOBILE DOUBLE PARKED,56
Baruch College,Manhattan,2025,March,Thursday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,March,Thursday,M23+,MOBILE BUS LANE,169
Baruch College,Manhattan,2025,March,Thursday,M23+,MOBILE BUS STOP,22
Baruch College,Manhattan,2025,March,Tuesday,M101,MOBILE BUS LANE,3
Baruch College,Manhattan,2025,March,Tuesday,M101,MOBILE BUS STOP,23
Baruch College,Manhattan,2025,March,Tuesday,M101,MOBILE DOUBLE PARKED,48
Baruch College,Manhattan,2025,March,Tuesday,M15+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,March,Tuesday,M23+,MOBILE BUS LANE,133
Baruch College,Manhattan,2025,March,Tuesday,M23+,MOBILE BUS STOP,71
Baruch College,Manhattan,2025,March,Wednesday,M101,MOBILE BUS LANE,2
Baruch College,Manhattan,2025,March,Wednesday,M101,MOBILE BUS STOP,27
Baruch College,Manhattan,2025,March,Wednesday,M101,MOBILE DOUBLE PARKED,40
Baruch College,Manhattan,2025,March,Wednesday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,March,Wednesday,M23+,MOBILE BUS LANE,109
Baruch College,Manhattan,2025,March,Wednesday,M23+,MOBILE BUS STOP,42
Baruch College,Manhattan,2025,March,Wednesday,M34+,MOBILE BUS STOP,1
Baruch College,Manhattan,2025,May,Friday,M101,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,May,Friday,M101,MOBILE BUS STOP,83
Baruch College,Manhattan,2025,May,Friday,M101,MOBILE DOUBLE PARKED,136
Baruch College,Manhattan,2025,May,Friday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,May,Friday,M15+,MOBILE BUS STOP,3
Baruch College,Manhattan,2025,May,Friday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,May,Friday,M2,MOBILE BUS STOP,7
Baruch College,Manhattan,2025,May,Friday,M23+,MOBILE BUS LANE,104
Baruch College,Manhattan,2025,May,Friday,M23+,MOBILE BUS STOP,22
Baruch College,Manhattan,2025,May,Friday,M4,MOBILE DOUBLE PARKED,1
Baruch College,Manhattan,2025,May,Monday,M101,MOBILE BUS LANE,6
Baruch College,Manhattan,2025,May,Monday,M101,MOBILE BUS STOP,60
Baruch College,Manhattan,2025,May,Monday,M101,MOBILE DOUBLE PARKED,74
Baruch College,Manhattan,2025,May,Monday,M15+,MOBILE BUS LANE,1
Baruch College,Manhattan,2025,May,Monday,M15+,MOBILE BUS STOP,2
Baruch College,Manhattan,2025,May,Monday,M2,MOBILE BUS STOP,19
