campus_name,month,weekday,route_id,Violation Type,violation_count
Baruch College,May,Wednesday,M23+,MOBILE BUS LANE,171
Baruch College,May,Wednesday,M23+,MOBILE BUS STOP,34
Baruch College,November,Friday,M101,MOBILE BUS LANE,3
Baruch College,November,Friday,M101,MOBILE BUS STOP,43
Baruch College,November,Friday,M101,MOBILE DOUBLE PARKED,78
Baruch College,November,Friday,M15+,MOBILE BUS LANE,3
Baruch College,November,Friday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,November,Friday,M23+,MOBILE BUS LANE,171
Baruch College,November,Friday,M23+,MOBILE BUS STOP,25
Baruch College,November,Friday,M34+,MOBILE BUS STOP,3
Baruch College,November,Friday,M60+,MOBILE BUS LANE,2
Baruch College,November,Monday,M101,MOBILE BUS LANE,3
Baruch College,November,Monday,M101,MOBILE BUS STOP,27
Baruch College,November,Monday,M101,MOBILE DOUBLE PARKED,39
Baruch College,November,Monday,M15+,MOBILE BUS STOP,4
Baruch College,November,Monday,M23+,MOBILE BUS LANE,274
Baruch College,November,Monday,M23+,MOBILE BUS STOP,43
Baruch College,November,Monday,M23+,MOBILE DOUBLE PARKED,3
Baruch College,November,Monday,M34+,MOBILE BUS STOP,20
Baruch College,November,Saturday,M101,MOBILE BUS STOP,51
Baruch College,November,Saturday,M101,MOBILE DOUBLE PARKED,18
Baruch College,November,Saturday,M23+,MOBILE BUS LANE,64
Baruch College,November,Saturday,M23+,MOBILE BUS STOP,26
Baruch College,November,Saturday,M23+,MOBILE DOUBLE PARKED,3
Baruch College,November,Saturday,M60+,MOBILE BUS LANE,2
Baruch College,November,Sunday,M101,MOBILE BUS LANE,2
Baruch College,November,Sunday,M101,MOBILE BUS STOP,35
Baruch College,November,Sunday,M101,MOBILE DOUBLE PARKED,18
Baruch College,November,Sunday,M15+,MOBILE BUS LANE,8
Baruch College,November,Sunday,M15+,MOBILE BUS STOP,5
Baruch College,November,Sunday,M23+,MOBILE BUS LANE,46
Baruch College,November,Sunday,M23+,MOBILE BUS STOP,10
Baruch College,November,Thursday,M101,MOBILE BUS STOP,34
Baruch College,November,Thursday,M101,MOBILE DOUBLE PARKED,48
Baruch College,November,Thursday,M15+,MOBILE BUS LANE,1
Baruch College,November,Thursday,M15+,MOBILE BUS STOP,2
Baruch College,November,Thursday,M23+,MOBILE BUS LANE,142
Baruch College,November,Thursday,M23+,MOBILE BUS STOP,39
Baruch College,November,Tuesday,M101,MOBILE BUS LANE,6
Baruch College,November,Tuesday,M101,MOBILE BUS STOP,32
Baruch College,November,Tuesday,M101,MOBILE DOUBLE PARKED,50
Baruch College,November,Tuesday,M15+,MOBILE BUS LANE,7
Baruch College,November,Tuesday,M23+,MOBILE BUS LANE,160
Baruch College,November,Tuesday,M23+,MOBILE BUS STOP,14
Baruch College,November,Wednesday,M101,MOBILE BUS LANE,4
Baruch College,November,Wednesday,M101,MOBILE BUS STOP,29
Baruch College,November,Wednesday,M101,MOBILE DOUBLE PARKED,59
Baruch College,November,Wednesday,M15+,MOBILE BUS LANE,2
Baruch College,November,Wednesday,M15+,MOBILE BUS STOP,5
Baruch College,November,Wednesday,M23+,MOBILE BUS LANE,168
Baruch College,November,Wednesday,M23+,MOBILE BUS STOP,40
Baruch College,November,Wednesday,M34+,MOBILE BUS STOP,4
Baruch College,October,Friday,M101,MOBILE BUS LANE,3
Baruch College,October,Friday,M101,MOBILE BUS STOP,36
Baruch College,October,Friday,M101,MOBILE DOUBLE PARKED,57
Baruch College,October,Friday,M15+,MOBILE BUS STOP,2
Baruch College,October,Friday,M23+,MOBILE BUS LANE,190
Baruch College,October,Friday,M23+,MOBILE BUS STOP,17
Baruch College,October,Friday,M34+,MOBILE BUS STOP,4
Baruch College,October,Friday,M34+,MOBILE DOUBLE PARKED,4
Baruch College,October,Monday,M101,MOBILE BUS LANE,4
Baruch College,October,Monday,M101,MOBILE BUS STOP,37
Baruch College,October,Monday,M101,MOBILE DOUBLE PARKED,58
Baruch College,October,Monday,M15+,MOBILE BUS STOP,1
Baruch College,October,Monday,M23+,MOBILE BUS LANE,286
Baruch College,October,Monday,M23+,MOBILE BUS STOP,26
Baruch College,October,Saturday,M101,MOBILE BUS LANE,4
Baruch College,October,Saturday,M101,MOBILE BUS STOP,42
Baruch College,October,Saturday,M101,MOBILE DOUBLE PARKED,10
Baruch College,October,Saturday,M15+,MOBILE BUS STOP,3
Baruch College,October,Saturday,M23+,MOBILE BUS LANE,93
Baruch College,October,Saturday,M23+,MOBILE BUS STOP,30
Baruch College,October,Sunday,M101,MOBILE BUS LANE,1
Baruch College,October,Sunday,M101,MOBILE BUS STOP,48
Baruch College,October,Sunday,M101,MOBILE DOUBLE PARKED,18
Baruch College,October,Sunday,M15+,MOBILE BUS STOP,3
Baruch College,October,Sunday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,October,Sunday,M23+,MOBILE BUS LANE,76
Baruch College,October,Sunday,M23+,MOBILE BUS STOP,50
Baruch College,October,Sunday,M23+,MOBILE DOUBLE PARKED,3
Baruch College,October,Sunday,M60+,MOBILE BUS STOP,1
Baruch College,October,Thursday,M101,MOBILE BUS STOP,43
Baruch College,October,Thursday,M101,MOBILE DOUBLE PARKED,63
Baruch College,October,Thursday,M15+,MOBILE BUS STOP,4
Baruch College,October,Thursday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,October,Thursday,M23+,MOBILE BUS LANE,157
Baruch College,October,Thursday,M23+,MOBILE BUS STOP,26
Baruch College,October,Thursday,M23+,MOBILE DOUBLE PARKED,4
Baruch College,October,Tuesday,M101,MOBILE BUS LANE,1
Baruch College,October,Tuesday,M101,MOBILE BUS STOP,32
Baruch College,October,Tuesday,M101,MOBILE DOUBLE PARKED,99
Baruch College,October,Tuesday,M15+,MOBILE BUS STOP,2
Baruch College,October,Tuesday,M23+,MOBILE BUS LANE,212
Baruch College,October,Tuesday,M23+,MOBILE BUS STOP,30
Baruch College,October,Wednesday,M101,MOBILE BUS STOP,49
Baruch College,October,Wednesday,M101,MOBILE DOUBLE PARKED,93
Baruch College,October,Wednesday,M15+,MOBILE BUS STOP,1
Baruch College,October,Wednesday,M15+,MOBILE DOUBLE PARKED,1
Baruch College,October,Wednesday,M23+,MOBILE BUS LANE,215
Baruch College,October,Wednesday,M23+,MOBILE BUS STOP,49
Baruch College,October,Wednesday,M34+,MOBILE BUS STOP,1
Baruch College,September,Friday,M101,MOBILE BUS LANE,2
Baruch College,September,Friday,M101,MOBILE BUS STOP,11
Baruch College,September,Friday,M101,MOBILE DOUBLE PARKED,19
Baruch College,September,Friday,M23+,MOBILE BUS LANE,92
Baruch College,September,Friday,M23+,MOBILE BUS STOP,8
Baruch College,September,Friday,M34+,MOBILE BUS STOP,4
Baruch College,September,Monday,M101,MOBILE BUS STOP,18
Baruch College,September,Monday,M101,MOBILE DOUBLE PARKED,25
Baruch College,September,Monday,M15+,MOBILE BUS STOP,2
Baruch College,September,Monday,M23+,MOBILE BUS LANE,121
Baruch College,September,Monday,M23+,MOBILE BUS STOP,14
Baruch College,September,Monday,M34+,MOBILE BUS STOP,9
Baruch College,September,Saturday,M101,MOBILE BUS LANE,1
Baruch College,September,Saturday,M101,MOBILE BUS STOP,9
Baruch College,September,Saturday,M101,MOBILE DOUBLE PARKED,1
Baruch College,September,Saturday,M23+,MOBILE BUS LANE,50
Baruch College,September,Saturday,M23+,MOBILE BUS STOP,12
Baruch College,September,Saturday,M34+,MOBILE BUS STOP,1
Baruch College,September,Sunday,BX19,MOBILE DOUBLE PARKED,1
Baruch College,September,Sunday,M101,MOBILE BUS STOP,12
Baruch College,September,Sunday,M101,MOBILE DOUBLE PARKED,5
Baruch College,September,Sunday,M23+,MOBILE BUS LANE,31
Baruch College,September,Sunday,M23+,MOBILE BUS STOP,4
Baruch College,September,Thursday,M101,MOBILE BUS LANE,2
Baruch College,September,Thursday,M101,MOBILE BUS STOP,10
Baruch College,September,Thursday,M101,MOBILE DOUBLE PARKED,15
Baruch College,September,Thursday,M15+,MOBILE BUS STOP,1
Baruch College,September,Thursday,M23+,MOBILE BUS LANE,192
Baruch College,September,Thursday,M23+,MOBILE BUS STOP,36
Baruch College,September,Tuesday,M101,MOBILE BUS LANE,1
Baruch College,September,Tuesday,M101,MOBILE BUS STOP,9
Baruch College,September,Tuesday,M101,MOBILE DOUBLE PARKED,3
Baruch College,September,Tuesday,M23+,MOBILE BUS LANE,141
Baruch College,September,Tuesday,M23+,MOBILE BUS STOP,20
Baruch College,September,Wednesday,M101,MOBILE BUS STOP,7
Baruch College,September,Wednesday,M101,MOBILE DOUBLE PARKED,12
Baruch College,September,Wednesday,M23+,MOBILE BUS LANE,116
Baruch College,September,Wednesday,M23+,MOBILE BUS STOP,16
Baruch College,September,Wednesday,M34+,MOBILE BUS STOP,2
Guttman Community College,August,Friday,M2,MOBILE BUS LANE,15
Guttman Community College,August,Friday,M2,MOBILE BUS STOP,15
Guttman Community College,August,Friday,M2,MOBILE DOUBLE PARKED,4
Guttman Community College,August,Friday,M4,MOBILE BUS STOP,2
Guttman Community College,August,Friday,M42,MOBILE BUS LANE,50
Guttman Community College,August,Friday,M42,MOBILE BUS STOP,8
Guttman Community College,August,Monday,M2,MOBILE BUS LANE,9
Guttman Community College,August,Monday,M2,MOBILE BUS STOP,9
Guttman Community College,August,Monday,M4,MOBILE BUS STOP,2
Guttman Community College,August,Monday,M42,MOBILE BUS LANE,50
Guttman Community College,August,Monday,M42,MOBILE BUS STOP,14
Guttman Community College,August,Saturday,M2,MOBILE BUS LANE,15
Guttman Community College,August,Saturday,M2,MOBILE BUS STOP,5
Guttman Community College,August,Saturday,M42,MOBILE BUS LANE,88
Guttman Community College,August,Saturday,M42,MOBILE BUS STOP,6
Guttman Community College,August,Saturday,M42,MOBILE DOUBLE PARKED,2
Guttman Community College,August,Sunday,M2,MOBILE BUS LANE,9
Guttman Community College,August,Sunday,M2,MOBILE BUS STOP,8
Guttman Community College,August,Sunday,M42,MOBILE BUS LANE,26
Guttman Community College,August,Thursday,M2,MOBILE BUS LANE,3
Guttman Community College,August,Thursday,M2,MOBILE BUS STOP,3
Guttman Community College,August,Thursday,M4,MOBILE BUS STOP,2
Guttman Community College,August,Thursday,M42,MOBILE BUS LANE,56
Guttman Community College,August,Thursday,M42,MOBILE BUS STOP,2
Guttman Community College,August,Tuesday,M2,MOBILE BUS LANE,13
Guttman Community College,August,Tuesday,M2,MOBILE BUS STOP,17
Guttman Community College,August,Tuesday,M42,MOBILE BUS LANE,55
Guttman Community College,August,Tuesday,M42,MOBILE BUS STOP,8
Guttman Community College,August,Tuesday,M42,MOBILE DOUBLE PARKED,2
Guttman Community College,August,Wednesday,M2,MOBILE BUS LANE,6
Guttman Community College,August,Wednesday,M2,MOBILE BUS STOP,13
Guttman Community College,August,Wednesday,M4,MOBILE BUS STOP,2
Guttman Community College,August,Wednesday,M42,MOBILE BUS LANE,26
Guttman Community College,August,Wednesday,M42,MOBILE BUS STOP,2
Guttman Community College,July,Friday,M2,MOBILE BUS LANE,19
Guttman Community College,July,Friday,M2,MOBILE BUS STOP,28
Guttman Community College,July,Friday,M2,MOBILE DOUBLE PARKED,2
Guttman Community College,July,Friday,M4,MOBILE BUS STOP,4
Guttman Community College,July,Friday,M42,MOBILE BUS LANE,48
Guttman Community College,July,Friday,M42,MOBILE BUS STOP,33
Guttman Community College,July,Monday,M2,MOBILE BUS LANE,13
Guttman Community College,July,Monday,M2,MOBILE BUS STOP,29
Guttman Community College,July,Monday,M42,MOBILE BUS LANE,33
Guttman Community College,July,Monday,M42,MOBILE BUS STOP,50
Guttman Community College,July,Monday,M42,MOBILE DOUBLE PARKED,2
Guttman Community College,July,Saturday,M2,MOBILE BUS LANE,33
Guttman Community College,July,Saturday,M2,MOBILE BUS STOP,18
Guttman Community College,July,Saturday,M4,MOBILE BUS STOP,1
Guttman Community College,July,Saturday,M42,MOBILE BUS LANE,98
Guttman Community College,July,Saturday,M42,MOBILE BUS STOP,41
Guttman Community College,July,Sunday,M2,MOBILE BUS LANE,17
Guttman Community College,July,Sunday,M2,MOBILE BUS STOP,6
Guttman Community College,July,Sunday,M2,MOBILE DOUBLE PARKED,1
Guttman Community College,July,Sunday,M42,MOBILE BUS LANE,64
Guttman Community College,July,Sunday,M42,MOBILE BUS STOP,28
Guttman Community College,July,Thursday,M2,MOBILE BUS LANE,30
Guttman Community College,July,Thursday,M2,MOBILE BUS STOP,41
Guttman Community College,July,Thursday,M4,MOBILE BUS STOP,9
Guttman Community College,July,Thursday,M42,MOBILE BUS LANE,50
Guttman Community College,July,Thursday,M42,MOBILE BUS STOP,52
Guttman Community College,July,Tuesday,M2,MOBILE BUS LANE,14
Guttman Community College,July,Tuesday,M2,MOBILE BUS STOP,33
Guttman Community College,July,Tuesday,M42,MOBILE BUS LANE,66
Guttman Community College,July,Tuesday,M42,MOBILE BUS STOP,64
Guttman Community College,July,Wednesday,M2,MOBILE BUS LANE,23
Guttman Community College,July,Wednesday,M2,MOBILE BUS STOP,22
Guttman Community College,July,Wednesday,M4,MOBILE BUS STOP,4
Guttman Community College,July,Wednesday,M42,MOBILE BUS LANE,98
Guttman Community College,July,Wednesday,M42,MOBILE BUS STOP,60
Guttman Community College,June,Friday,M2,MOBILE BUS LANE,24
Guttman Community College,June,Friday,M2,MOBILE BUS STOP,43
Guttman Community College,June,Friday,M42,MOBILE BUS LANE,38
Guttman Community College,June,Friday,M42,MOBILE BUS STOP,35
Guttman Community College,June,Monday,M2,MOBILE BUS LANE,30
Guttman Community College,June,Monday,M2,MOBILE BUS STOP,26
Guttman Community College,June,Monday,M4,MOBILE BUS STOP,2
Guttman Community College,June,Monday,M42,MOBILE BUS LANE,59
Guttman Community College,June,Monday,M42,MOBILE BUS STOP,39
Guttman Community College,June,Saturday,M2,MOBILE BUS LANE,13
Guttman Community College,June,Saturday,M2,MOBILE BUS STOP,23
Guttman Community College,June,Saturday,M4,MOBILE BUS STOP,2
Guttman Community College,June,Saturday,M42,MOBILE BUS LANE,40
Guttman Community College,June,Saturday,M42,MOBILE BUS STOP,30
Guttman Community College,June,Sunday,M2,MOBILE BUS LANE,23
Guttman Community College,June,Sunday,M2,MOBILE BUS STOP,28
Guttman Community College,June,Sunday,M4,MOBILE DOUBLE PARKED,2
Guttman Community College,June,Sunday,M42,MOBILE BUS LANE,60
Guttman Community College,June,Sunday,M42,MOBILE BUS STOP,39
Guttman Community College,June,Thursday,M2,MOBILE BUS LANE,27
Guttman Community College,June,Thursday,M2,MOBILE BUS STOP,36
Guttman Community College,June,Thursday,M2,MOBILE DOUBLE PARKED,2
Guttman Community College,June,Thursday,M4,MOBILE BUS STOP,2
Guttman Community College,June,Thursday,M42,MOBILE BUS LANE,19
Guttman Community College,June,Thursday,M42,MOBILE BUS STOP,21
Guttman Community College,June,Tuesday,M2,MOBILE BUS LANE,33
Guttman Community College,June,Tuesday,M2,MOBILE BUS STOP,33
Guttman Community College,June,Tuesday,M2,MOBILE DOUBLE PARKED,2
Guttman Community College,June,Tuesday,M4,MOBILE BUS STOP,2
Guttman Community College,June,Tuesday,M42,MOBILE BUS LANE,31
Guttman Community College,June,Tuesday,M42,MOBILE BUS STOP,18
Guttman Community College,June,Wednesday,M2,MOBILE BUS LANE,32
Guttman Community College,June,Wednesday,M2,MOBILE BUS STOP,19
Guttman Community College,June,Wednesday,M4,MOBILE BUS STOP,2
Guttman Community College,June,Wednesday,M42,MOBILE BUS LANE,16
Guttman Community College,June,Wednesday,M42,MOBILE BUS STOP,12
Guttman Community College,March,Friday,M2,MOBILE BUS LANE,20
Guttman Community College,March,Monday,M2,MOBILE BUS LANE,4
Guttman Community College,March,Saturday,M2,MOBILE BUS LANE,12
Guttman Community College,March,Sunday,M2,MOBILE BUS LANE,14
Guttman Community College,March,Thursday,M2,MOBILE BUS LANE,6
Guttman Community College,March,Tuesday,M2,MOBILE BUS LANE,9
Guttman Community College,March,Wednesday,M2,MOBILE BUS LANE,2
Guttman Community College,May,Friday,M2,MOBILE BUS LANE,10
Guttman Community College,May,Friday,M2,MOBILE BUS STOP,14
Guttman Community College,May,Friday,M4,MOBILE BUS STOP,2
Guttman Community College,May,Friday,M4,MOBILE DOUBLE PARKED,1
Guttman Community College,May,Friday,M42,MOBILE BUS LANE,4
Guttman Community College,May,Friday,M42,MOBILE BUS STOP,4
Guttman Community College,May,Monday,M2,MOBILE BUS LANE,8
Guttman Community College,May,Monday,M2,MOBILE BUS STOP,2
Guttman Community College,May,Saturday,M2,MOBILE BUS LANE,11
Guttman Community College,May,Saturday,M2,MOBILE BUS STOP,15
Guttman Community College,May,Saturday,M42,MOBILE BUS LANE,6
Guttman Community College,May,Saturday,M42,MOBILE BUS STOP,4
Guttman Community College,May,Sunday,M2,MOBILE BUS LANE,10
Guttman Community College,May,Sunday,M2,MOBILE BUS STOP,4
Guttman Community College,May,Thursday,M2,MOBILE BUS LANE,16
Guttman Community College,May,Thursday,M2,MOBILE BUS STOP,6
Guttman Community College,May,Thursday,M42,MOBILE BUS LANE,2
Guttman Community College,May,Tuesday,M2,MOBILE BUS LANE,21
Guttman Community College,May,Tuesday,M2,MOBILE BUS STOP,17
Guttman Community College,May,Tuesday,M42,MOBILE BUS LANE,2
Guttman Community College,May,Wednesday,M2,MOBILE BUS LANE,31
Guttman Community College,May,Wednesday,M2,MOBILE BUS STOP,11
Guttman Community College,May,Wednesday,M4,MOBILE DOUBLE PARKED,2
Guttman Community College,May,Wednesday,M42,MOBILE BUS LANE,3
Guttman Community College,May,Wednesday,M42,MOBILE BUS STOP,6
Hostos Community College,April,Friday,BX19,MOBILE BUS LANE,46
Hostos Community College,April,Friday,BX19,MOBILE BUS STOP,30
Hostos Community College,April,Friday,BX19,MOBILE DOUBLE PARKED,2
Hostos Community College,April,Friday,BX6+,MOBILE BUS STOP,1
Hostos Community College,April,Friday,BX6+,MOBILE DOUBLE PARKED,1
Hostos Community College,April,Monday,BX19,MOBILE BUS LANE,44
Hostos Community College,April,Monday,BX19,MOBILE BUS STOP,31
Hostos Community College,April,Monday,BX19,MOBILE DOUBLE PARKED,3
Hostos Community College,April,Saturday,BX19,MOBILE BUS LANE,31
Hostos Community College,April,Saturday,BX19,MOBILE BUS STOP,30
Hostos Community College,April,Saturday,BX19,MOBILE DOUBLE PARKED,3
Hostos Community College,April,Sunday,BX19,MOBILE BUS LANE,47
Hostos Community College,April,Sunday,BX19,MOBILE BUS STOP,16
Hostos Community College,April,Sunday,BX19,MOBILE DOUBLE PARKED,13
Hostos Community College,April,Thursday,BX19,MOBILE BUS LANE,47
Hostos Community College,April,Thursday,BX19,MOBILE BUS STOP,29
Hostos Community College,April,Thursday,BX19,MOBILE DOUBLE PARKED,7
Hostos Community College,April,Thursday,BX6+,MOBILE BUS STOP,1
Hostos Community College,April,Tuesday,BX19,MOBILE BUS LANE,48
Hostos Community College,April,Tuesday,BX19,MOBILE BUS STOP,20
Hostos Community College,April,Tuesday,BX19,MOBILE DOUBLE PARKED,3
Hostos Community College,April,Tuesday,BX6+,MOBILE BUS STOP,1
Hostos Community College,April,Tuesday,BX6+,MOBILE DOUBLE PARKED,3
Hostos Community College,April,Wednesday,BX19,MOBILE BUS LANE,51
Hostos Community College,April,Wednesday,BX19,MOBILE BUS STOP,32
Hostos Community College,April,Wednesday,BX19,MOBILE DOUBLE PARKED,3
Hostos Community College,April,Wednesday,BX6+,MOBILE BUS STOP,2
Hostos Community College,April,Wednesday,BX6+,MOBILE DOUBLE PARKED,5
Hostos Community College,August,Friday,BX19,MOBILE BUS LANE,46
Hostos Community College,August,Friday,BX19,MOBILE BUS STOP,34
Hostos Community College,August,Friday,BX19,MOBILE DOUBLE PARKED,3
Hostos Community College,August,Monday,BX19,MOBILE BUS LANE,30
Hostos Community College,August,Monday,BX19,MOBILE BUS STOP,33
Hostos Community College,August,Monday,BX19,MOBILE DOUBLE PARKED,2
Hostos Community College,August,Saturday,BX19,MOBILE BUS LANE,22
Hostos Community College,August,Saturday,BX19,MOBILE BUS STOP,32
Hostos Community College,August,Saturday,BX19,MOBILE DOUBLE PARKED,5
Hostos Community College,August,Sunday,BX19,MOBILE BUS LANE,13
Hostos Community College,August,Sunday,BX19,MOBILE BUS STOP,16
Hostos Community College,August,Sunday,BX19,MOBILE DOUBLE PARKED,9
Hostos Community College,August,Thursday,BX19,MOBILE BUS LANE,45
Hostos Community College,August,Thursday,BX19,MOBILE BUS STOP,32
Hostos Community College,August,Thursday,BX19,MOBILE DOUBLE PARKED,6
Hostos Community College,August,Tuesday,BX19,MOBILE BUS LANE,43
Hostos Community College,August,Tuesday,BX19,MOBILE BUS STOP,47
Hostos Community College,August,Tuesday,BX19,MOBILE DOUBLE PARKED,4
Hostos Community College,August,Wednesday,BX19,MOBILE BUS LANE,28
Hostos Community College,August,Wednesday,BX19,MOBILE BUS STOP,44
Hostos Community College,August,Wednesday,BX19,MOBILE DOUBLE PARKED,2
Hostos Community College,December,Friday,BX19,MOBILE BUS LANE,50
Hostos Community College,December,Friday,BX19,MOBILE BUS STOP,21
Hostos Community College,December,Friday,BX36,MOBILE DOUBLE PARKED,1
Hostos Community College,December,Friday,BX6+,MOBILE BUS STOP,1
Hostos Community College,December,Monday,BX19,MOBILE BUS LANE,52
Hostos Community College,December,Monday,BX19,MOBILE BUS STOP,40
Hostos Community College,December,Monday,BX19,MOBILE DOUBLE PARKED,5
Hostos Community College,December,Monday,BX6+,MOBILE BUS STOP,3
Hostos Community College,December,Monday,BX6+,MOBILE DOUBLE PARKED,6
Hostos Community College,December,Saturday,BX19,MOBILE BUS LANE,23
Hostos Community College,December,Saturday,BX19,MOBILE BUS STOP,23
Hostos Community College,December,Saturday,BX19,MOBILE DOUBLE PARKED,2
Hostos Community College,December,Saturday,BX6+,MOBILE BUS STOP,3
Hostos Community College,December,Saturday,BX6+,MOBILE DOUBLE PARKED,9
Hostos Community College,December,Sunday,BX19,MOBILE BUS LANE,39
Hostos Community College,December,Sunday,BX19,MOBILE BUS STOP,11
Hostos Community College,December,Sunday,BX19,MOBILE DOUBLE PARKED,15
Hostos Community College,December,Thursday,BX19,MOBILE BUS LANE,56
Hostos Community College,December,Thursday,BX19,MOBILE BUS STOP,14
Hostos Community College,December,Thursday,BX19,MOBILE DOUBLE PARKED,1
